trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,start_service_area_id,end_service_area_id,start_service_area_radius,end_service_area_radius,continuous_pickup,continuous_drop_off,pickup_booking_rule_id,drop_off_booking_rule_id,start_pickup_dropoff_window,end_pickup_dropoff_window,mean_duration_factor,mean_duration_offset,safe_duration_factor,safe_duration_offset
t_1281140_b_28102_tn_6,,,2624072,12,Civic Center,0,0,6111.469740532,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_6,10:40:00,10:40:00,2624073,13,Civic Center,0,0,6299.94825399605,1,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_6,,,2624074,14,Civic Center,0,0,6932.30341165248,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_6,,,2624075,15,Civic Center,0,0,7349.67135841329,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_6,,,2624076,16,Civic Center,0,0,7969.97426215675,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_6,10:45:00,10:45:00,2624077,17,Civic Center,0,0,8219.46642451617,1,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_6,,,2624078,18,Civic Center,0,0,8690.59242176912,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_6,,,2624079,19,Civic Center,0,0,8952.60388099763,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_6,,,2624080,20,Civic Center,0,0,9473.75441527901,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_6,,,2624081,21,Civic Center,0,0,10020.9280543094,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_6,,,2624082,22,Civic Center,0,0,10390.2306503639,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_6,10:52:00,10:52:00,2624061,23,Civic Center,0,0,10678.02810316,1,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_7,11:00:00,11:00:00,2624061,1,Clara Street,0,0,0,1,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_7,,,2624062,2,Clara Street,0,0,233.275377880401,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_7,,,2624063,3,Clara Street,0,0,451.450298242783,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_7,,,2624064,4,Clara Street,0,0,814.250521970728,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_7,,,2624065,5,Clara Street,0,0,1144.3434042224,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_7,11:05:00,11:05:00,2624066,6,Clara Street,0,0,1452.75246710415,1,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_7,,,2624067,7,Clara Street,0,0,2000.60446010124,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_7,,,2624068,8,Clara Street,0,0,2328.01884653686,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_7,11:10:00,11:10:00,2624069,9,Clara Street,0,0,3276.63978674429,1,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_7,11:15:00,11:15:00,2624070,10,Civic Center,0,0,5278.34805408267,1,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_7,,,2624071,11,Civic Center,0,0,5849.88596095459,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_7,,,2624072,12,Civic Center,0,0,6111.469740532,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_7,11:20:00,11:20:00,2624073,13,Civic Center,0,0,6299.94825399605,1,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_7,,,2624074,14,Civic Center,0,0,6932.30341165248,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_7,,,2624075,15,Civic Center,0,0,7349.67135841329,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_7,,,2624076,16,Civic Center,0,0,7969.97426215675,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_7,11:25:00,11:25:00,2624077,17,Civic Center,0,0,8219.46642451617,1,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_7,,,2624078,18,Civic Center,0,0,8690.59242176912,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_7,,,2624079,19,Civic Center,0,0,8952.60388099763,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_7,,,2624080,20,Civic Center,0,0,9473.75441527901,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_7,,,2624081,21,Civic Center,0,0,10020.9280543094,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_7,,,2624082,22,Civic Center,0,0,10390.2306503639,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_7,11:32:00,11:32:00,2624061,23,Civic Center,0,0,10678.02810316,1,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_8,11:40:00,11:40:00,2624061,1,Clara Street,0,0,0,1,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_8,,,2624062,2,Clara Street,0,0,233.275377880401,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_8,,,2624063,3,Clara Street,0,0,451.450298242783,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_8,,,2624064,4,Clara Street,0,0,814.250521970728,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_8,,,2624065,5,Clara Street,0,0,1144.3434042224,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_8,11:45:00,11:45:00,2624066,6,Clara Street,0,0,1452.75246710415,1,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_8,,,2624067,7,Clara Street,0,0,2000.60446010124,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_8,,,2624068,8,Clara Street,0,0,2328.01884653686,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_8,11:50:00,11:50:00,2624069,9,Clara Street,0,0,3276.63978674429,1,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_8,11:55:00,11:55:00,2624070,10,Civic Center,0,0,5278.34805408267,1,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_8,,,2624071,11,Civic Center,0,0,5849.88596095459,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_8,,,2624072,12,Civic Center,0,0,6111.469740532,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_8,12:00:00,12:00:00,2624073,13,Civic Center,0,0,6299.94825399605,1,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_8,,,2624074,14,Civic Center,0,0,6932.30341165248,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_8,,,2624075,15,Civic Center,0,0,7349.67135841329,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_8,,,2624076,16,Civic Center,0,0,7969.97426215675,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_8,12:05:00,12:05:00,2624077,17,Civic Center,0,0,8219.46642451617,1,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_8,,,2624078,18,Civic Center,0,0,8690.59242176912,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_8,,,2624079,19,Civic Center,0,0,8952.60388099763,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_8,,,2624080,20,Civic Center,0,0,9473.75441527901,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_8,,,2624081,21,Civic Center,0,0,10020.9280543094,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_8,,,2624082,22,Civic Center,0,0,10390.2306503639,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_8,12:12:00,12:12:00,2624061,23,Civic Center,0,0,10678.02810316,1,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_9,12:20:00,12:20:00,2624061,1,Clara Street,0,0,0,1,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_9,,,2624062,2,Clara Street,0,0,233.275377880401,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_9,,,2624063,3,Clara Street,0,0,451.450298242783,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_9,,,2624064,4,Clara Street,0,0,814.250521970728,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_9,,,2624065,5,Clara Street,0,0,1144.3434042224,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_9,12:25:00,12:25:00,2624066,6,Clara Street,0,0,1452.75246710415,1,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_9,,,2624067,7,Clara Street,0,0,2000.60446010124,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_9,,,2624068,8,Clara Street,0,0,2328.01884653686,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_9,12:30:00,12:30:00,2624069,9,Clara Street,0,0,3276.63978674429,1,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_9,12:35:00,12:35:00,2624070,10,Civic Center,0,0,5278.34805408267,1,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_9,,,2624071,11,Civic Center,0,0,5849.88596095459,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_9,,,2624072,12,Civic Center,0,0,6111.469740532,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_9,12:40:00,12:40:00,2624073,13,Civic Center,0,0,6299.94825399605,1,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_9,,,2624074,14,Civic Center,0,0,6932.30341165248,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_9,,,2624075,15,Civic Center,0,0,7349.67135841329,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_9,,,2624076,16,Civic Center,0,0,7969.97426215675,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_9,12:45:00,12:45:00,2624077,17,Civic Center,0,0,8219.46642451617,1,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_9,,,2624078,18,Civic Center,0,0,8690.59242176912,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_9,,,2624079,19,Civic Center,0,0,8952.60388099763,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_9,,,2624080,20,Civic Center,0,0,9473.75441527901,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_9,,,2624081,21,Civic Center,0,0,10020.9280543094,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_9,,,2624082,22,Civic Center,0,0,10390.2306503639,0,,,,,1,1,,,,,,,,
t_1281140_b_28102_tn_9,12:52:00,12:52:00,2624061,23,Civic Center,0,0,10678.02810316,1,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_1,11:00:00,11:00:00,2624061,1,Clara Street,0,0,0,1,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_1,,,2624062,2,Clara Street,0,0,233.275377880401,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_1,,,2624063,3,Clara Street,0,0,451.450298242783,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_1,,,2624064,4,Clara Street,0,0,814.250521970728,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_1,,,2624065,5,Clara Street,0,0,1144.3434042224,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_1,11:05:00,11:05:00,2624066,6,Clara Street,0,0,1452.75246710415,1,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_1,,,2624067,7,Clara Street,0,0,2000.60446010124,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_1,,,2624068,8,Clara Street,0,0,2328.01884653686,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_1,11:10:00,11:10:00,2624069,9,Clara Street,0,0,3276.63978674429,1,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_1,11:15:00,11:15:00,2624070,10,Civic Center,0,0,5278.34805408267,1,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_1,,,2624071,11,Civic Center,0,0,5849.88596095459,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_1,,,2624072,12,Civic Center,0,0,6111.469740532,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_1,11:20:00,11:20:00,2624073,13,Civic Center,0,0,6299.94825399605,1,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_1,,,2624074,14,Civic Center,0,0,6932.30341165248,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_1,,,2624075,15,Civic Center,0,0,7349.67135841329,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_1,,,2624076,16,Civic Center,0,0,7969.97426215675,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_1,11:25:00,11:25:00,2624077,17,Civic Center,0,0,8219.46642451617,1,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_1,,,2624078,18,Civic Center,0,0,8690.59242176912,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_1,,,2624079,19,Civic Center,0,0,8952.60388099763,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_1,,,2624080,20,Civic Center,0,0,9473.75441527901,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_1,,,2624081,21,Civic Center,0,0,10020.9280543094,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_1,,,2624082,22,Civic Center,0,0,10390.2306503639,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_1,11:32:00,11:32:00,2624061,23,Civic Center,0,0,10678.02810316,1,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_2,11:40:00,11:40:00,2624061,1,Clara Street,0,0,0,1,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_2,,,2624062,2,Clara Street,0,0,233.275377880401,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_2,,,2624063,3,Clara Street,0,0,451.450298242783,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_2,,,2624064,4,Clara Street,0,0,814.250521970728,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_2,,,2624065,5,Clara Street,0,0,1144.3434042224,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_2,11:45:00,11:45:00,2624066,6,Clara Street,0,0,1452.75246710415,1,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_2,,,2624067,7,Clara Street,0,0,2000.60446010124,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_2,,,2624068,8,Clara Street,0,0,2328.01884653686,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_2,11:50:00,11:50:00,2624069,9,Clara Street,0,0,3276.63978674429,1,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_2,11:55:00,11:55:00,2624070,10,Civic Center,0,0,5278.34805408267,1,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_2,,,2624071,11,Civic Center,0,0,5849.88596095459,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_2,,,2624072,12,Civic Center,0,0,6111.469740532,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_2,12:00:00,12:00:00,2624073,13,Civic Center,0,0,6299.94825399605,1,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_2,,,2624074,14,Civic Center,0,0,6932.30341165248,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_2,,,2624075,15,Civic Center,0,0,7349.67135841329,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_2,,,2624076,16,Civic Center,0,0,7969.97426215675,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_2,12:05:00,12:05:00,2624077,17,Civic Center,0,0,8219.46642451617,1,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_2,,,2624078,18,Civic Center,0,0,8690.59242176912,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_2,,,2624079,19,Civic Center,0,0,8952.60388099763,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_2,,,2624080,20,Civic Center,0,0,9473.75441527901,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_2,,,2624081,21,Civic Center,0,0,10020.9280543094,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_2,,,2624082,22,Civic Center,0,0,10390.2306503639,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_2,12:12:00,12:12:00,2624061,23,Civic Center,0,0,10678.02810316,1,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_3,12:20:00,12:20:00,2624061,1,Clara Street,0,0,0,1,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_3,,,2624062,2,Clara Street,0,0,233.275377880401,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_3,,,2624063,3,Clara Street,0,0,451.450298242783,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_3,,,2624064,4,Clara Street,0,0,814.250521970728,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_3,,,2624065,5,Clara Street,0,0,1144.3434042224,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_3,12:25:00,12:25:00,2624066,6,Clara Street,0,0,1452.75246710415,1,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_3,,,2624067,7,Clara Street,0,0,2000.60446010124,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_3,,,2624068,8,Clara Street,0,0,2328.01884653686,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_3,12:30:00,12:30:00,2624069,9,Clara Street,0,0,3276.63978674429,1,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_3,12:35:00,12:35:00,2624070,10,Civic Center,0,0,5278.34805408267,1,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_3,,,2624071,11,Civic Center,0,0,5849.88596095459,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_3,,,2624072,12,Civic Center,0,0,6111.469740532,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_3,12:40:00,12:40:00,2624073,13,Civic Center,0,0,6299.94825399605,1,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_3,,,2624074,14,Civic Center,0,0,6932.30341165248,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_3,,,2624075,15,Civic Center,0,0,7349.67135841329,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_3,,,2624076,16,Civic Center,0,0,7969.97426215675,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_3,12:45:00,12:45:00,2624077,17,Civic Center,0,0,8219.46642451617,1,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_3,,,2624078,18,Civic Center,0,0,8690.59242176912,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_3,,,2624079,19,Civic Center,0,0,8952.60388099763,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_3,,,2624080,20,Civic Center,0,0,9473.75441527901,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_3,,,2624081,21,Civic Center,0,0,10020.9280543094,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_3,,,2624082,22,Civic Center,0,0,10390.2306503639,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_3,12:52:00,12:52:00,2624061,23,Civic Center,0,0,10678.02810316,1,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_4,13:00:00,13:00:00,2624061,1,Clara Street,0,0,0,1,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_4,,,2624062,2,Clara Street,0,0,233.275377880401,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_4,,,2624063,3,Clara Street,0,0,451.450298242783,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_4,,,2624064,4,Clara Street,0,0,814.250521970728,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_4,,,2624065,5,Clara Street,0,0,1144.3434042224,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_4,13:05:00,13:05:00,2624066,6,Clara Street,0,0,1452.75246710415,1,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_4,,,2624067,7,Clara Street,0,0,2000.60446010124,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_4,,,2624068,8,Clara Street,0,0,2328.01884653686,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_4,13:10:00,13:10:00,2624069,9,Clara Street,0,0,3276.63978674429,1,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_4,13:15:00,13:15:00,2624070,10,Civic Center,0,0,5278.34805408267,1,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_4,,,2624071,11,Civic Center,0,0,5849.88596095459,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_4,,,2624072,12,Civic Center,0,0,6111.469740532,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_4,13:20:00,13:20:00,2624073,13,Civic Center,0,0,6299.94825399605,1,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_4,,,2624074,14,Civic Center,0,0,6932.30341165248,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_4,,,2624075,15,Civic Center,0,0,7349.67135841329,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_4,,,2624076,16,Civic Center,0,0,7969.97426215675,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_4,13:25:00,13:25:00,2624077,17,Civic Center,0,0,8219.46642451617,1,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_4,,,2624078,18,Civic Center,0,0,8690.59242176912,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_4,,,2624079,19,Civic Center,0,0,8952.60388099763,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_4,,,2624080,20,Civic Center,0,0,9473.75441527901,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_4,,,2624081,21,Civic Center,0,0,10020.9280543094,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_4,,,2624082,22,Civic Center,0,0,10390.2306503639,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_4,13:32:00,13:32:00,2624061,23,Civic Center,0,0,10678.02810316,1,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_5,13:40:00,13:40:00,2624061,1,Clara Street,0,0,0,1,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_5,,,2624062,2,Clara Street,0,0,233.275377880401,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_5,,,2624063,3,Clara Street,0,0,451.450298242783,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_5,,,2624064,4,Clara Street,0,0,814.250521970728,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_5,,,2624065,5,Clara Street,0,0,1144.3434042224,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_5,13:45:00,13:45:00,2624066,6,Clara Street,0,0,1452.75246710415,1,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_5,,,2624067,7,Clara Street,0,0,2000.60446010124,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_5,,,2624068,8,Clara Street,0,0,2328.01884653686,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_5,13:50:00,13:50:00,2624069,9,Clara Street,0,0,3276.63978674429,1,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_5,13:55:00,13:55:00,2624070,10,Civic Center,0,0,5278.34805408267,1,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_5,,,2624071,11,Civic Center,0,0,5849.88596095459,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_5,,,2624072,12,Civic Center,0,0,6111.469740532,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_5,14:00:00,14:00:00,2624073,13,Civic Center,0,0,6299.94825399605,1,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_5,,,2624074,14,Civic Center,0,0,6932.30341165248,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_5,,,2624075,15,Civic Center,0,0,7349.67135841329,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_5,,,2624076,16,Civic Center,0,0,7969.97426215675,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_5,14:05:00,14:05:00,2624077,17,Civic Center,0,0,8219.46642451617,1,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_5,,,2624078,18,Civic Center,0,0,8690.59242176912,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_5,,,2624079,19,Civic Center,0,0,8952.60388099763,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_5,,,2624080,20,Civic Center,0,0,9473.75441527901,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_5,,,2624081,21,Civic Center,0,0,10020.9280543094,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_5,,,2624082,22,Civic Center,0,0,10390.2306503639,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_5,14:12:00,14:12:00,2624061,23,Civic Center,0,0,10678.02810316,1,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_6,14:20:00,14:20:00,2624061,1,Clara Street,0,0,0,1,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_6,,,2624062,2,Clara Street,0,0,233.275377880401,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_6,,,2624063,3,Clara Street,0,0,451.450298242783,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_6,,,2624064,4,Clara Street,0,0,814.250521970728,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_6,,,2624065,5,Clara Street,0,0,1144.3434042224,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_6,14:25:00,14:25:00,2624066,6,Clara Street,0,0,1452.75246710415,1,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_6,,,2624067,7,Clara Street,0,0,2000.60446010124,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_6,,,2624068,8,Clara Street,0,0,2328.01884653686,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_6,14:30:00,14:30:00,2624069,9,Clara Street,0,0,3276.63978674429,1,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_6,14:35:00,14:35:00,2624070,10,Civic Center,0,0,5278.34805408267,1,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_6,,,2624071,11,Civic Center,0,0,5849.88596095459,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_6,,,2624072,12,Civic Center,0,0,6111.469740532,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_6,14:40:00,14:40:00,2624073,13,Civic Center,0,0,6299.94825399605,1,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_6,,,2624074,14,Civic Center,0,0,6932.30341165248,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_6,,,2624075,15,Civic Center,0,0,7349.67135841329,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_6,,,2624076,16,Civic Center,0,0,7969.97426215675,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_6,14:45:00,14:45:00,2624077,17,Civic Center,0,0,8219.46642451617,1,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_6,,,2624078,18,Civic Center,0,0,8690.59242176912,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_6,,,2624079,19,Civic Center,0,0,8952.60388099763,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_6,,,2624080,20,Civic Center,0,0,9473.75441527901,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_6,,,2624081,21,Civic Center,0,0,10020.9280543094,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_6,,,2624082,22,Civic Center,0,0,10390.2306503639,0,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_6,14:52:00,14:52:00,2624061,23,Civic Center,0,0,10678.02810316,1,,,,,1,1,,,,,,,,
t_1284506_b_28102_tn_7,15:00:00,15:00:00,2624061,1,Clara Street,0,0,0,1,,,,,1,1,,,,,,,,
