shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
p_901806,33.967896,-118.165672,112,3163.45363892
p_901806,33.967873,-118.165451,113,3184.03707254
p_901806,33.967804,-118.164864,114,3238.8245945
p_901806,33.967464,-118.164894,115,3276.63978672
p_901806,33.967102,-118.164932,116,3316.94676779
p_901806,33.966797,-118.16497,117,3350.95971281
p_901806,33.966019,-118.165062,118,3437.6747276
p_901806,33.965782,-118.1651,119,3464.19674521
p_901806,33.964787,-118.16526,120,3575.55014784
p_901806,33.964546,-118.165291,121,3602.43539011
p_901806,33.964218,-118.165337,122,3639.06528335
p_901806,33.963837,-118.165375,123,3681.47214979
p_901806,33.963573,-118.165405,124,3710.88646271
p_901806,33.963177,-118.165451,125,3755.01673954
p_901806,33.963223,-118.165924,126,3799.03033346
p_901806,33.963249,-118.166229,127,3827.36696633
p_901806,33.963303,-118.166794,128,3879.92922203
p_901806,33.963326,-118.167061,129,3904.73808265
p_901806,33.963345,-118.167229,130,3920.40776483
p_901806,33.963383,-118.16758,131,3953.12142037
p_901806,33.963409,-118.167793,132,3973.01793856
p_901806,33.963425,-118.167931,133,3985.89538442
p_901806,33.963436,-118.168053,134,3997.23697875
p_901806,33.963577,-118.16906,135,4091.61316727
p_901806,33.963593,-118.169228,136,4107.24152774
p_901806,33.963654,-118.169678,137,4149.37918291
p_901806,33.963699,-118.170006,138,4180.10246789
p_901806,33.963734,-118.170235,139,4201.6206856
p_901806,33.963966,-118.171768,140,4345.6245353
p_901806,33.963978,-118.171829,141,4351.41738225
p_901806,33.964169,-118.1735,142,4507.303697
p_901806,33.964207,-118.173859,143,4540.75040317
p_901806,33.964233,-118.17411,144,4564.12727934
p_901806,33.964249,-118.174232,145,4575.54175878
p_901806,33.964275,-118.174484,146,4599.01034383
p_901806,33.964314,-118.174843,147,4632.47116853
p_901806,33.964355,-118.17524,148,4669.44401319
p_901806,33.964359,-118.175278,149,4672.98401552
p_901806,33.964371,-118.175407,150,4684.980698
p_901806,33.964394,-118.175606,151,4703.54903636
p_901806,33.964397,-118.175652,152,4707.81351173
p_901806,33.964413,-118.175819,153,4723.34990232
p_901806,33.96442,-118.175888,154,4729.77420363
p_901806,33.964432,-118.175987,155,4739.02041795
p_901806,33.964466,-118.176323,156,4770.30279615
p_901806,33.964485,-118.176498,157,4786.61358943
p_901806,33.964516,-118.176811,158,4815.74569661
p_901806,33.96452,-118.176842,159,4818.64496594
p_901806,33.964535,-118.176956,160,4829.31176959
p_901806,33.96455,-118.177139,161,4846.30684752
p_901806,33.964569,-118.17733,162,4864.08502587
p_901806,33.964588,-118.17749,163,4879.02214859
p_901806,33.964607,-118.177689,164,4897.53469777
p_901806,33.964619,-118.17778,165,4906.04987449
p_901806,33.964634,-118.177963,166,4923.04493587
p_901806,33.964653,-118.178116,167,4937.34184947
p_901806,33.964661,-118.178192,168,4944.42182967
p_901806,33.964695,-118.178535,169,4976.34646284
p_901806,33.964748,-118.179008,170,5020.45604033
p_901806,33.964767,-118.179222,171,5040.34651237
p_901806,33.96479,-118.179413,172,5058.18268459
p_901806,33.964825,-118.179726,173,5087.37038433
p_901806,33.964844,-118.179916,174,5105.05673855
p_901806,33.964848,-118.179955,175,5108.68843344
p_901806,33.964878,-118.180252,176,5136.33897356
p_901806,33.964897,-118.180428,177,5152.7413419
p_901806,33.964931,-118.180733,178,5181.18144219
