route_id,service_id,trip_id,trip_short_name,trip_headsign,direction_id,block_id,shape_id,bikes_allowed,wheelchair_accessible,trip_type,drt_max_travel_time,drt_avg_travel_time,drt_advance_book_min,drt_pickup_message,drt_drop_off_message,continuous_pickup_message,continuous_drop_off_message,booking_rule_id
4930,c_20963_b_28680_d_127,t_1310270_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1310271_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1310272_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1310273_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1310274_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1310275_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1310276_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1310285_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1311687_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1311688_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1311689_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1311690_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1311691_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1311692_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1311693_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1311694_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1311695_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1311696_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1311697_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1311698_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1311699_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1311700_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1311702_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1311703_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1311704_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1311705_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1311706_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1311707_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1311708_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1311709_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1311710_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1311711_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1311712_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1311713_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1311714_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1311715_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1311716_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1311717_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1311718_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1311719_b_28680_tn_0,,Pico Terminal,1,,p_8186,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1311720_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1311721_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1311722_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1311723_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1311724_b_28680_tn_0,,Pico Terminal,1,,p_8186,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1311725_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1311726_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1311727_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1311728_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1311729_b_28680_tn_0,,Pico Terminal,1,,p_8186,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1311730_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1311731_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1311732_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1311733_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1311734_b_28680_tn_0,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1311735_b_28680_tn_0,,Pico Terminal,1,,p_8186,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1311736_b_28680_tn_0,,Pico Terminal,1,,p_8186,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1311737_b_28680_tn_0,,Pico Terminal,1,,p_8186,,,,,,,,,,,
4930,c_20963_b_28680_d_127,t_1311738_b_28680_tn_0,,Pico Terminal,1,,p_8186,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77676_b_none_tn_2,,East L.A. College,0,,p_8194,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77677_b_none_tn_1,,East L.A. College,0,,p_8194,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77677_b_none_tn_2,,East L.A. College,0,,p_8194,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77677_b_none_tn_3,,East L.A. College,0,,p_8194,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77677_b_none_tn_4,,East L.A. College,0,,p_8194,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77677_b_none_tn_5,,East L.A. College,0,,p_8194,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77677_b_none_tn_6,,East L.A. College,0,,p_8194,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77677_b_none_tn_7,,East L.A. College,0,,p_8194,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77678_b_none_tn_1,,East L.A. College,0,,p_8194,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77679_b_none_tn_1,,East L.A. College,0,,p_8194,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77552_b_none_tn_12,,East L.A. College,0,,p_8194,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77552_b_none_tn_13,,East L.A. College,0,,p_8194,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77552_b_none_tn_2,,East L.A. College,0,,p_8194,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77552_b_none_tn_3,,East L.A. College,0,,p_8194,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77552_b_none_tn_4,,East L.A. College,0,,p_8194,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77552_b_none_tn_5,,East L.A. College,0,,p_8194,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77854_b_none_tn_2,,Whittier & Montebello,0,,p_8196,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77854_b_none_tn_1,,Whittier & Montebello,0,,p_8196,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77853_b_none_tn_2,,Whittier & Montebello,0,,p_8196,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77853_b_none_tn_1,,Whittier & Montebello,0,,p_8196,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77552_b_none_tn_6,,East L.A. College,0,,p_8194,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77552_b_none_tn_7,,East L.A. College,0,,p_8194,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77552_b_none_tn_8,,East L.A. College,0,,p_8194,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77552_b_none_tn_9,,East L.A. College,0,,p_8194,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_21623_b_none_tn_0,,Whittier & Montebello,0,,p_8196,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_21626_b_none_tn_0,,Whittier & Montebello,0,,p_8196,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77519_b_none_tn_1,,East L.A. College,0,,p_8197,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77519_b_none_tn_2,,East L.A. College,0,,p_8197,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77545_b_none_tn_1,,East L.A. College,0,,p_8194,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77545_b_none_tn_2,,East L.A. College,0,,p_8194,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77545_b_none_tn_3,,East L.A. College,0,,p_8194,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77545_b_none_tn_4,,East L.A. College,0,,p_8194,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77545_b_none_tn_5,,East L.A. College,0,,p_8194,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77545_b_none_tn_6,,East L.A. College,0,,p_8194,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77552_b_none_tn_1,,East L.A. College,0,,p_8194,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77552_b_none_tn_10,,East L.A. College,0,,p_8194,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77613_b_none_tn_1,,East L.A. College,0,,p_8197,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77613_b_none_tn_2,,East L.A. College,0,,p_8197,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77613_b_none_tn_3,,East L.A. College,0,,p_8197,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77613_b_none_tn_4,,East L.A. College,0,,p_8197,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77613_b_none_tn_5,,East L.A. College,0,,p_8197,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77613_b_none_tn_6,,East L.A. College,0,,p_8197,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77613_b_none_tn_7,,East L.A. College,0,,p_8197,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77613_b_none_tn_8,,East L.A. College,0,,p_8197,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77614_b_none_tn_1,,East L.A. College,0,,p_8197,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77614_b_none_tn_2,,East L.A. College,0,,p_8197,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77670_b_none_tn_1,,East L.A. College,0,,p_8197,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77670_b_none_tn_10,,East L.A. College,0,,p_8197,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77670_b_none_tn_11,,East L.A. College,0,,p_8197,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77670_b_none_tn_12,,East L.A. College,0,,p_8197,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77670_b_none_tn_13,,East L.A. College,0,,p_8197,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77552_b_none_tn_11,,East L.A. College,0,,p_8194,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77670_b_none_tn_2,,East L.A. College,0,,p_8197,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77670_b_none_tn_3,,East L.A. College,0,,p_8197,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77670_b_none_tn_4,,East L.A. College,0,,p_8197,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77670_b_none_tn_5,,East L.A. College,0,,p_8197,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77670_b_none_tn_6,,East L.A. College,0,,p_8197,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77670_b_none_tn_7,,East L.A. College,0,,p_8197,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77670_b_none_tn_8,,East L.A. College,0,,p_8197,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77670_b_none_tn_9,,East L.A. College,0,,p_8197,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77671_b_none_tn_1,,East L.A. College,0,,p_8197,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77676_b_none_tn_1,,East L.A. College,0,,p_8194,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77792_b_none_tn_3,,Pico Terminal,1,,p_8186,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77595_b_none_tn_1,,Whitwood Mall,1,,p_8190,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77595_b_none_tn_2,,Whitwood Mall,1,,p_8190,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77595_b_none_tn_3,,Whitwood Mall,1,,p_8190,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77598_b_none_tn_1,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77598_b_none_tn_2,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77599_b_none_tn_1,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77599_b_none_tn_2,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77599_b_none_tn_3,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77599_b_none_tn_4,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77599_b_none_tn_5,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77599_b_none_tn_6,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77599_b_none_tn_7,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77873_b_none_tn_6,,Pico Terminal,1,,p_8186,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77792_b_none_tn_1,,Pico Terminal,1,,p_8186,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77873_b_none_tn_5,,Pico Terminal,1,,p_8186,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77873_b_none_tn_4,,Pico Terminal,1,,p_8186,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77873_b_none_tn_3,,Pico Terminal,1,,p_8186,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77873_b_none_tn_2,,Pico Terminal,1,,p_8186,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77873_b_none_tn_1,,Pico Terminal,1,,p_8186,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77847_b_none_tn_9,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77847_b_none_tn_8,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77847_b_none_tn_7,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77847_b_none_tn_6,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77847_b_none_tn_5,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77847_b_none_tn_4,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77847_b_none_tn_3,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77847_b_none_tn_2,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77847_b_none_tn_15,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77847_b_none_tn_14,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77847_b_none_tn_13,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77847_b_none_tn_12,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77847_b_none_tn_11,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77847_b_none_tn_10,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77847_b_none_tn_1,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77819_b_none_tn_9,,Pico Terminal,1,,p_8186,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77819_b_none_tn_8,,Pico Terminal,1,,p_8186,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77819_b_none_tn_7,,Pico Terminal,1,,p_8186,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77819_b_none_tn_6,,Pico Terminal,1,,p_8186,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77819_b_none_tn_5,,Pico Terminal,1,,p_8186,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77819_b_none_tn_4,,Pico Terminal,1,,p_8186,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77819_b_none_tn_3,,Pico Terminal,1,,p_8186,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77819_b_none_tn_2,,Pico Terminal,1,,p_8186,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77819_b_none_tn_14,,Pico Terminal,1,,p_8186,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77819_b_none_tn_13,,Pico Terminal,1,,p_8186,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77819_b_none_tn_12,,Pico Terminal,1,,p_8186,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77819_b_none_tn_11,,Pico Terminal,1,,p_8186,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77819_b_none_tn_10,,Pico Terminal,1,,p_8186,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77819_b_none_tn_1,,Pico Terminal,1,,p_8186,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77797_b_none_tn_2,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77797_b_none_tn_1,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77796_b_none_tn_2,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77796_b_none_tn_1,,Whitwood Mall,1,,p_8187,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77792_b_none_tn_8,,Pico Terminal,1,,p_8186,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77792_b_none_tn_7,,Pico Terminal,1,,p_8186,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77792_b_none_tn_6,,Pico Terminal,1,,p_8186,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77792_b_none_tn_5,,Pico Terminal,1,,p_8186,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77792_b_none_tn_4,,Pico Terminal,1,,p_8186,,,,,,,,,,,
4930,c_2290_b_none_d_127,t_77792_b_none_tn_2,,Pico Terminal,1,,p_8186,,,,,,,,,,,
4931,c_20371_b_27207_d_127,t_1238873_b_27207_tn_15,,San Gabriel & Garvey,0,,p_899006,,,,,,,,,,,
4931,c_20371_b_27207_d_127,t_1238873_b_27207_tn_1,,San Gabriel & Garvey,0,,p_899006,,,,,,,,,,,
4931,c_20371_b_27207_d_127,t_1238873_b_27207_tn_10,,San Gabriel & Garvey,0,,p_899006,,,,,,,,,,,
4931,c_20371_b_27207_d_127,t_1238873_b_27207_tn_11,,San Gabriel & Garvey,0,,p_899006,,,,,,,,,,,
4931,c_20371_b_27207_d_127,t_1238873_b_27207_tn_12,,San Gabriel & Garvey,0,,p_899006,,,,,,,,,,,
4931,c_20371_b_27207_d_127,t_1238873_b_27207_tn_13,,San Gabriel & Garvey,0,,p_899006,,,,,,,,,,,
4931,c_20371_b_27207_d_127,t_1238873_b_27207_tn_14,,San Gabriel & Garvey,0,,p_899006,,,,,,,,,,,
4931,c_20371_b_27207_d_127,t_1238873_b_27207_tn_16,,San Gabriel & Garvey,0,,p_899006,,,,,,,,,,,
4931,c_20371_b_27207_d_127,t_1238873_b_27207_tn_17,,San Gabriel & Garvey,0,,p_899006,,,,,,,,,,,
4931,c_20371_b_27207_d_127,t_1238873_b_27207_tn_18,,San Gabriel & Garvey,0,,p_899006,,,,,,,,,,,
4931,c_20371_b_27207_d_127,t_1238873_b_27207_tn_19,,San Gabriel & Garvey,0,,p_899006,,,,,,,,,,,
4931,c_20371_b_27207_d_127,t_1238873_b_27207_tn_2,,San Gabriel & Garvey,0,,p_899006,,,,,,,,,,,
4931,c_20371_b_27207_d_127,t_1238873_b_27207_tn_20,,San Gabriel & Garvey,0,,p_899006,,,,,,,,,,,
4931,c_20371_b_27207_d_127,t_1238873_b_27207_tn_21,,San Gabriel & Garvey,0,,p_899006,,,,,,,,,,,
4931,c_20371_b_27207_d_127,t_1238873_b_27207_tn_22,,San Gabriel & Garvey,0,,p_899006,,,,,,,,,,,
4931,c_20371_b_27207_d_127,t_1238873_b_27207_tn_23,,San Gabriel & Garvey,0,,p_899006,,,,,,,,,,,
4931,c_20371_b_27207_d_127,t_1238873_b_27207_tn_24,,San Gabriel & Garvey,0,,p_899006,,,,,,,,,,,
4931,c_20371_b_27207_d_127,t_1238873_b_27207_tn_25,,San Gabriel & Garvey,0,,p_899006,,,,,,,,,,,
4931,c_20371_b_27207_d_127,t_1238873_b_27207_tn_26,,San Gabriel & Garvey,0,,p_899006,,,,,,,,,,,
4931,c_20371_b_27207_d_127,t_1238873_b_27207_tn_27,,San Gabriel & Garvey,0,,p_899006,,,,,,,,,,,
4931,c_20371_b_27207_d_127,t_1238873_b_27207_tn_28,,San Gabriel & Garvey,0,,p_899006,,,,,,,,,,,
4931,c_20371_b_27207_d_127,t_1238873_b_27207_tn_3,,San Gabriel & Garvey,0,,p_899006,,,,,,,,,,,
4931,c_20371_b_27207_d_127,t_1238873_b_27207_tn_4,,San Gabriel & Garvey,0,,p_899006,,,,,,,,,,,
4931,c_20371_b_27207_d_127,t_1238873_b_27207_tn_5,,San Gabriel & Garvey,0,,p_899006,,,,,,,,,,,
4931,c_20371_b_27207_d_127,t_1238873_b_27207_tn_6,,San Gabriel & Garvey,0,,p_899006,,,,,,,,,,,
4931,c_20371_b_27207_d_127,t_1238873_b_27207_tn_7,,San Gabriel & Garvey,0,,p_899006,,,,,,,,,,,
4931,c_20371_b_27207_d_127,t_1238873_b_27207_tn_8,,San Gabriel & Garvey,0,,p_899006,,,,,,,,,,,
4931,c_20371_b_27207_d_127,t_1238873_b_27207_tn_9,,San Gabriel & Garvey,0,,p_899006,,,,,,,,,,,
4931,c_20371_b_27207_d_127,t_1238874_b_27207_tn_6,,Telegraph & Gage,1,,p_8203,,,,,,,,,,,
4931,c_20371_b_27207_d_127,t_1238874_b_27207_tn_5,,Telegraph & Gage,1,,p_8203,,,,,,,,,,,
4931,c_20371_b_27207_d_127,t_1238874_b_27207_tn_4,,Telegraph & Gage,1,,p_8203,,,,,,,,,,,
4931,c_20371_b_27207_d_127,t_1238874_b_27207_tn_3,,Telegraph & Gage,1,,p_8203,,,,,,,,,,,
4931,c_20371_b_27207_d_127,t_1238874_b_27207_tn_28,,Telegraph & Gage,1,,p_8203,,,,,,,,,,,
4931,c_20371_b_27207_d_127,t_1238874_b_27207_tn_27,,Telegraph & Gage,1,,p_8203,,,,,,,,,,,
4931,c_20371_b_27207_d_127,t_1238874_b_27207_tn_26,,Telegraph & Gage,1,,p_8203,,,,,,,,,,,
4931,c_20371_b_27207_d_127,t_1238874_b_27207_tn_25,,Telegraph & Gage,1,,p_8203,,,,,,,,,,,
4931,c_20371_b_27207_d_127,t_1238874_b_27207_tn_24,,Telegraph & Gage,1,,p_8203,,,,,,,,,,,
4931,c_20371_b_27207_d_127,t_1238874_b_27207_tn_23,,Telegraph & Gage,1,,p_8203,,,,,,,,,,,
4931,c_20371_b_27207_d_127,t_1238874_b_27207_tn_22,,Telegraph & Gage,1,,p_8203,,,,,,,,,,,
4931,c_20371_b_27207_d_127,t_1238874_b_27207_tn_21,,Telegraph & Gage,1,,p_8203,,,,,,,,,,,
4931,c_20371_b_27207_d_127,t_1238874_b_27207_tn_20,,Telegraph & Gage,1,,p_8203,,,,,,,,,,,
4931,c_20371_b_27207_d_127,t_1238874_b_27207_tn_2,,Telegraph & Gage,1,,p_8203,,,,,,,,,,,
4931,c_20371_b_27207_d_127,t_1238874_b_27207_tn_19,,Telegraph & Gage,1,,p_8203,,,,,,,,,,,
4931,c_20371_b_27207_d_127,t_1238874_b_27207_tn_18,,Telegraph & Gage,1,,p_8203,,,,,,,,,,,
4931,c_20371_b_27207_d_127,t_1238874_b_27207_tn_17,,Telegraph & Gage,1,,p_8203,,,,,,,,,,,
4931,c_20371_b_27207_d_127,t_1238874_b_27207_tn_16,,Telegraph & Gage,1,,p_8203,,,,,,,,,,,
4931,c_20371_b_27207_d_127,t_1238874_b_27207_tn_15,,Telegraph & Gage,1,,p_8203,,,,,,,,,,,
4931,c_20371_b_27207_d_127,t_1238874_b_27207_tn_14,,Telegraph & Gage,1,,p_8203,,,,,,,,,,,
4931,c_20371_b_27207_d_127,t_1238874_b_27207_tn_8,,Telegraph & Gage,1,,p_8203,,,,,,,,,,,
