stop_id,stop_code,platform_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,position,direction,wheelchair_boarding,tts_stop_name
2729360,,,Duarte Rd & Baldwin Ave WB,,34.126245,-118.054536,,,0,,America/Los_Angeles,,,0,
2729361,,,Duarte Rd & Lovell Ave EB,,34.126466,-118.051476,,,0,,America/Los_Angeles,,,0,
2729362,,,Duarte Rd & Lovell Ave WB,,34.126639,-118.051797,,,0,,America/Los_Angeles,,,0,
2729363,,,Duarte Rd & La Cadenza Ave,,34.126928,-118.04981,,,0,,America/Los_Angeles,,,0,
2729364,,,Duarte Rd & Holly Ave EB,,34.127336,-118.045568,,,0,,America/Los_Angeles,,,0,
2729365,,,Duarte Rd & Holly Ave WB,,34.127461,-118.046144,,,0,,America/Los_Angeles,,,0,
2729366,,,Duarte Rd & El Monte Ave EB,,34.128304,-118.038889,,,0,,America/Los_Angeles,,,0,
2729367,,,Duarte Rd & El Monte Ave WB,,34.128579,-118.038507,,,0,,America/Los_Angeles,,,0,
2729368,,,Duarte Rd & Santa Anita Ave,,34.129565,-118.031687,,,0,,America/Los_Angeles,,,0,
2729369,,,Santa Anita Ave & E Duarte Rd,,34.129918,-118.0311,,,0,,America/Los_Angeles,,,0,
2729370,,,Santa Anita Ave & Genoa St NB,,34.132218,-118.031167,,,0,,America/Los_Angeles,,,0,
2729371,,,Santa Anita Ave & Genoa St SB,,34.132512,-118.031457,,,0,,America/Los_Angeles,,,0,
2729372,,,Santa Anita Ave & Diamond St NB,,34.135853,-118.031226,,,0,,America/Los_Angeles,,,0,
2729373,,,Santa Anita Ave & Diamond St SB,,34.1354280127382,-118.031503676122,,,0,,America/Los_Angeles,,,0,
2729374,,,Huntington Dr & Santa Anita Ave,,34.139954,-118.031012,,,0,,America/Los_Angeles,,,0,
2729375,,,Huntington Dr & S 1st Ave,,34.140208,-118.029014,,,0,,America/Los_Angeles,,,0,
2729376,,,Arcadia City Hall,,34.138132,-118.039096,,,0,,America/Los_Angeles,,,0,
2729377,,,Huntington Dr & Centennial Way WB,,34.136407,-118.041176,,,0,,America/Los_Angeles,,,0,
2729378,,,Huntington Dr & Holly Ave,,34.13188,-118.046503,,,0,,America/Los_Angeles,,,0,
2729379,,,Arboretum Entrance,,34.143762,-118.051321,,,0,,America/Los_Angeles,,,0,
2729380,,,Baldwin Ave at Mall Entrance NB,,34.134337,-118.054185,,,0,,America/Los_Angeles,,,0,
2729381,,,Baldwin Ave at Mall Entrance SB,,34.134049,-118.054521,,,0,,America/Los_Angeles,,,0,
2729382,,,Huntington Dr at Community Center,,34.131819,-118.043955,,,0,,America/Los_Angeles,,,0,
2729383,,,Huntington Dr & Baldwin Ave,,34.13149,-118.05403,,,0,,America/Los_Angeles,,,0,
2729385,,,Huntington Dr at Methodist Hospital,,34.133929,-118.041033,,,0,,America/Los_Angeles,,,0,
2729386,,,Huntington Dr & Centennial Way EB,,34.135885,-118.039235,,,0,,America/Los_Angeles,,,0,
2729387,,,E Santa Clara St (Gold Line Station),,34.1423586246191,-118.029245993453,,,0,,America/Los_Angeles,,,0,
