trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,start_service_area_id,end_service_area_id,start_service_area_radius,end_service_area_radius,continuous_pickup,continuous_drop_off,pickup_booking_rule_id,drop_off_booking_rule_id,min_arrival_time,max_departure_time,mean_duration_factor,mean_duration_offset,safe_duration_factor,safe_duration_offset
t_1279800_b_27897_tn_4,09:26:00,09:26:00,2621553,7,,0,0,11922.9271823398,0,,,,,1,1,,,,,,,,
t_1279800_b_27897_tn_4,09:32:00,09:32:00,2622477,8,,0,0,15186.5843396704,0,,,,,1,1,,,,,,,,
t_1279800_b_27897_tn_4,09:40:00,09:40:00,2623626,9,,0,0,18586.9863792068,0,,,,,1,1,,,,,,,,
t_1279800_b_27897_tn_4,09:43:00,09:43:00,2619872,10,,0,0,19585.5285585039,0,,,,,1,1,,,,,,,,
t_1279800_b_27897_tn_4,09:46:00,09:46:00,2619867,11,,0,0,21972.81917909,0,,,,,1,1,,,,,,,,
t_1279801_b_27897_tn_1,17:00:00,17:00:00,2619867,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1279801_b_27897_tn_1,17:06:00,17:06:00,2623619,2,,0,0,3000.80692661228,0,,,,,1,1,,,,,,,,
t_1279801_b_27897_tn_1,17:08:00,17:08:00,2623620,3,,0,0,3695.00797715278,0,,,,,1,1,,,,,,,,
t_1279801_b_27897_tn_1,17:10:00,17:10:00,2623622,4,,0,0,4661.63394564335,0,,,,,1,1,,,,,,,,
t_1279801_b_27897_tn_1,17:16:00,17:16:00,2623624,5,,0,0,7832.35283916635,0,,,,,1,1,,,,,,,,
t_1279801_b_27897_tn_1,17:20:00,17:20:00,2623625,6,,0,0,9009.06501870775,0,,,,,1,1,,,,,,,,
t_1279801_b_27897_tn_1,17:26:00,17:26:00,2621553,7,,0,0,11922.9271823398,0,,,,,1,1,,,,,,,,
t_1279801_b_27897_tn_1,17:32:00,17:32:00,2622477,8,,0,0,15186.5843396704,0,,,,,1,1,,,,,,,,
t_1279801_b_27897_tn_1,17:40:00,17:40:00,2623626,9,,0,0,18586.9863792068,0,,,,,1,1,,,,,,,,
t_1279801_b_27897_tn_1,17:43:00,17:43:00,2619872,10,,0,0,19585.5285585039,0,,,,,1,1,,,,,,,,
t_1279801_b_27897_tn_1,17:46:00,17:46:00,2619867,11,,0,0,21972.81917909,0,,,,,1,1,,,,,,,,
t_1279801_b_27897_tn_2,18:00:00,18:00:00,2619867,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1279801_b_27897_tn_2,18:06:00,18:06:00,2623619,2,,0,0,3000.80692661228,0,,,,,1,1,,,,,,,,
t_1279801_b_27897_tn_2,18:08:00,18:08:00,2623620,3,,0,0,3695.00797715278,0,,,,,1,1,,,,,,,,
t_1279801_b_27897_tn_2,18:10:00,18:10:00,2623622,4,,0,0,4661.63394564335,0,,,,,1,1,,,,,,,,
t_1279801_b_27897_tn_2,18:16:00,18:16:00,2623624,5,,0,0,7832.35283916635,0,,,,,1,1,,,,,,,,
t_1279801_b_27897_tn_2,18:20:00,18:20:00,2623625,6,,0,0,9009.06501870775,0,,,,,1,1,,,,,,,,
t_1279801_b_27897_tn_2,18:26:00,18:26:00,2621553,7,,0,0,11922.9271823398,0,,,,,1,1,,,,,,,,
t_1279801_b_27897_tn_2,18:32:00,18:32:00,2622477,8,,0,0,15186.5843396704,0,,,,,1,1,,,,,,,,
t_1279801_b_27897_tn_2,18:40:00,18:40:00,2623626,9,,0,0,18586.9863792068,0,,,,,1,1,,,,,,,,
t_1279801_b_27897_tn_2,18:43:00,18:43:00,2619872,10,,0,0,19585.5285585039,0,,,,,1,1,,,,,,,,
t_1279801_b_27897_tn_2,18:46:00,18:46:00,2619867,11,,0,0,21972.81917909,0,,,,,1,1,,,,,,,,
t_1279801_b_27897_tn_3,19:00:00,19:00:00,2619867,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1279801_b_27897_tn_3,19:06:00,19:06:00,2623619,2,,0,0,3000.80692661228,0,,,,,1,1,,,,,,,,
t_1279801_b_27897_tn_3,19:08:00,19:08:00,2623620,3,,0,0,3695.00797715278,0,,,,,1,1,,,,,,,,
t_1279801_b_27897_tn_3,19:10:00,19:10:00,2623622,4,,0,0,4661.63394564335,0,,,,,1,1,,,,,,,,
t_1279801_b_27897_tn_3,19:16:00,19:16:00,2623624,5,,0,0,7832.35283916635,0,,,,,1,1,,,,,,,,
t_1279801_b_27897_tn_3,19:20:00,19:20:00,2623625,6,,0,0,9009.06501870775,0,,,,,1,1,,,,,,,,
t_1279801_b_27897_tn_3,19:26:00,19:26:00,2621553,7,,0,0,11922.9271823398,0,,,,,1,1,,,,,,,,
t_1279801_b_27897_tn_3,19:32:00,19:32:00,2622477,8,,0,0,15186.5843396704,0,,,,,1,1,,,,,,,,
t_1279801_b_27897_tn_3,19:40:00,19:40:00,2623626,9,,0,0,18586.9863792068,0,,,,,1,1,,,,,,,,
t_1279801_b_27897_tn_3,19:43:00,19:43:00,2619872,10,,0,0,19585.5285585039,0,,,,,1,1,,,,,,,,
t_1279801_b_27897_tn_3,19:46:00,19:46:00,2619867,11,,0,0,21972.81917909,0,,,,,1,1,,,,,,,,
