shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
p_901560,34.0493136736847,-118.084659847996,66,6300.32165229
p_901560,34.0493194251069,-118.082761346506,67,6475.6140433
p_901560,34.049297921054,-118.081963335882,68,6549.3340584
p_901560,34.0491087135095,-118.081954274061,69,6570.3382501
p_901560,34.0486410996439,-118.081940106432,70,6622.22400132
p_901560,34.0480035188242,-118.081947184383,71,6692.94956323
p_901560,34.0464473971785,-118.08194115752,72,6865.56051391
p_901560,34.0440939205277,-118.081915448299,73,7126.62647754
p_901560,34.0436918565734,-118.081915448299,74,7171.22468952
p_901560,34.0427199150346,-118.081905786167,75,7279.03921433
p_901560,34.0422188804089,-118.081910074532,76,7334.6169656
p_901560,34.041685861614,-118.081914362898,77,7393.74241217
p_901560,34.0413348462386,-118.081939124431,78,7432.74521651
p_901560,34.0410790497654,-118.082054806461,79,7463.06314225
p_901560,34.040886381023,-118.082216177239,80,7489.11652204
p_901560,34.040638,-118.081871,81,7531.24742648
p_901560,34.040379,-118.081535,82,7573.53225829
p_901560,34.040043,-118.081253,83,7618.99827529
p_901560,34.03968,-118.080948,84,7668.13582655
p_901560,34.039192,-118.080597,85,7731.22821995
p_901560,34.039017,-118.080467,86,7754.05181161
p_901560,34.038864,-118.08036,87,7773.68978921
p_901560,34.038639,-118.080215,88,7802.01240893
p_901560,34.038513,-118.080124,89,7818.320419
p_901560,34.038445,-118.080276,90,7834.25487695
p_901560,34.038265,-118.08065,91,7874.14733702
p_901560,34.038139,-118.080994,92,7908.85215456
p_901560,34.038082,-118.08123,93,7931.54385509
p_901560,34.03804,-118.081482,94,7955.27619399
p_901560,34.037971,-118.081856,95,7990.65061755
p_901560,34.0379434368648,-118.082038570865,96,8007.78486452
p_901560,34.037765346763,-118.081898256878,97,8031.40941706
p_901560,34.0376240518705,-118.081765047397,98,8051.33315829
p_901560,34.0372099197759,-118.081330346043,99,8112.33794324
p_901560,34.0367849945759,-118.080925192235,100,8172.51607412
p_901560,34.0362783841341,-118.080451542425,101,8243.72687748
p_901560,34.0360763404786,-118.080302090652,102,8270.04682647
p_901560,34.0358060101018,-118.08019999269,103,8301.48001674
p_901560,34.0355067884518,-118.080202482884,104,8334.67138548
p_901560,34.0352839192254,-118.080259757352,105,8359.95218086
p_901560,34.0350527949661,-118.080386757257,106,8388.14441951
p_901560,34.0348622512706,-118.080579053066,107,8415.74987184
p_901560,34.0346718100888,-118.080892427165,108,8451.57882252
p_901560,34.034531575854,-118.081264297762,109,8489.27876644
p_901560,34.0343301224276,-118.081860500663,110,8548.69847638
p_901560,34.03424281416,-118.082306402776,111,8590.9999919
p_901560,34.0342140193779,-118.082781418324,112,8634.98271898
p_901560,34.0342953901903,-118.08347084134,113,8699.2859486
p_901560,34.0344633254516,-118.084649127952,114,8809.68080352
p_901560,34.0347100286524,-118.086306286542,115,8965.14238208
p_901560,34.0349060615933,-118.087608956539,116,9087.3895979
p_901560,34.0349200909276,-118.087686060253,117,9094.67796384
p_901560,34.0350554327587,-118.08764757703,118,9110.10538831
p_901560,34.0351308818501,-118.08760627796,119,9119.3024636
p_901560,34.0353004475965,-118.08730873694,120,9152.60035759999
p_901560,34.035509466377,-118.08748812739,121,9181.09559713
p_901560,34.0356697472343,-118.087513801911,122,9199.03183054
p_901560,34.0361676088499,-118.087382006041,123,9255.58140339
p_901560,34.0367070610747,-118.087231422325,124,9317.01361683999
p_901560,34.0368571105521,-118.087081446207,125,9338.66611320999
