shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
p_914785,33.970075,-118.209902,109,3405.72175244
p_914785,33.970209,-118.209882,110,3420.69976355
p_914785,33.970372,-118.209857,111,3438.92704834
p_914785,33.970628,-118.209818,112,3467.55086937
p_914785,33.970896,-118.209779,113,3497.49562725
p_914785,33.971183,-118.209736,114,3529.57727269
p_914785,33.971709,-118.209658,115,3588.36578491
p_914785,33.971881,-118.209631,116,3607.60682562
p_914785,33.972126,-118.209592,117,3635.02064655
p_914785,33.972181,-118.209584,118,3641.16598439
p_914785,33.972433,-118.209544,119,3669.36167035
p_914785,33.972577,-118.209526,120,3685.42080837
p_914785,33.97262,-118.209929,121,3722.96800478
p_914785,33.97263,-118.21002,122,3731.45055231
p_914785,33.9726414677569,-118.210117094342,123,3740.51318204
p_914785,33.9726476238228,-118.210193977145,124,3747.65099665
p_914785,33.9726533401692,-118.210229502302,125,3750.99470184
p_914785,33.9726586167962,-118.210248590447,126,3752.85328499
p_914785,33.9726577373582,-118.210273511079,127,3755.15837469
p_914785,33.9726594962343,-118.210275101758,128,3755.40265453
p_914785,33.9726647728609,-118.210316459404,129,3759.2692505
p_914785,33.972687,-118.210566,130,3782.46180216
p_914785,33.972696,-118.210656,131,3790.8387896
p_914785,33.972706,-118.210755,132,3800.05480323
p_914785,33.972709,-118.210778,133,3802.20622328
p_914785,33.972761,-118.211284,134,3849.32224307
p_914785,33.972799,-118.21168,135,3886.16022165
p_914785,33.972847,-118.212176,136,3932.30584663
p_914785,33.972863,-118.212341,137,3947.65711736
p_914785,33.972869,-118.212403,138,3953.42531762
p_914785,33.973794,-118.212421,139,4056.04156258
p_914785,33.973966,-118.212424,140,4075.12214607
p_914785,33.97516,-118.212447,141,4207.57998083
p_914785,33.975267,-118.212338,142,4223.14684988
p_914785,33.975355,-118.212229,143,4237.17332707
p_914785,33.975705,-118.212387,144,4278.65090106
p_914785,33.976246,-118.212402,145,4338.67568472
p_914785,33.976447,-118.212407,146,4360.97578575
p_914785,33.976682,-118.212418,147,4387.06225973
p_914785,33.97851,-118.212506,148,4589.9906448
p_914785,33.979396,-118.212531,149,4688.29469101
p_914785,33.980312,-118.212552,150,4789.91779272
p_914785,33.980741,-118.212561,151,4837.51061228
p_914785,33.980777,-118.212885,152,4867.71515393
p_914785,33.980876,-118.213666,153,4940.71456086
p_914785,33.980891,-118.213811,154,4954.21626496
p_914785,33.980986,-118.214713,155,5038.22942458
p_914785,33.981076,-118.215654,156,5125.75401665
p_914785,33.981141,-118.21624,157,5180.38137088
p_914785,33.981211,-118.216873,158,5239.38693593
p_914785,33.981282,-118.217516,159,5299.32306598
p_914785,33.981348,-118.218107,160,5354.42293535
p_914785,33.981515,-118.218711,161,5413.22921556
p_914785,33.98154,-118.21882,162,5423.67610187
p_914785,33.981618,-118.219165,163,5456.7089114
p_914785,33.981228,-118.219152,164,5499.98518665
p_914785,33.981154,-118.219149,165,5508.19809792
p_914785,33.980649,-118.219132,166,5564.23575126
p_914785,33.980135,-118.219122,167,5621.25716356
p_914785,33.979259,-118.2191,168,5718.4461169
p_914785,33.979185,-118.219098,169,5726.65642605
p_914785,33.979137,-118.219097,170,5731.98148436
p_914785,33.97856,-118.219087,171,5795.99015135
