route_id,service_id,trip_id,trip_short_name,trip_headsign,direction_id,block_id,shape_id,bikes_allowed,wheelchair_accessible,trip_type,drt_max_travel_time,drt_avg_travel_time,drt_advance_book_min,drt_pickup_message,drt_drop_off_message,continuous_pickup_message,continuous_drop_off_message,tts_trip_headsign,tts_trip_short_name
17087,c_20955_b_28669_d_31,t_1308615_b_28669_tn_1,,,0,,p_914785,,,,,,,,,,,,
17087,c_20955_b_28669_d_31,t_1308615_b_28669_tn_30,,,0,,p_914785,,,,,,,,,,,,
17087,c_20955_b_28669_d_31,t_1308615_b_28669_tn_3,,,0,,p_914785,,,,,,,,,,,,
17087,c_20955_b_28669_d_31,t_1308615_b_28669_tn_29,,,0,,p_914785,,,,,,,,,,,,
17087,c_20955_b_28669_d_31,t_1308615_b_28669_tn_28,,,0,,p_914785,,,,,,,,,,,,
17087,c_20955_b_28669_d_31,t_1308615_b_28669_tn_27,,,0,,p_914785,,,,,,,,,,,,
17087,c_20955_b_28669_d_31,t_1308615_b_28669_tn_26,,,0,,p_914785,,,,,,,,,,,,
17087,c_20955_b_28669_d_31,t_1308615_b_28669_tn_25,,,0,,p_914785,,,,,,,,,,,,
17087,c_20955_b_28669_d_31,t_1308615_b_28669_tn_24,,,0,,p_914785,,,,,,,,,,,,
17087,c_20955_b_28669_d_31,t_1308615_b_28669_tn_23,,,0,,p_914785,,,,,,,,,,,,
17087,c_20955_b_28669_d_31,t_1308615_b_28669_tn_22,,,0,,p_914785,,,,,,,,,,,,
17087,c_20955_b_28669_d_31,t_1308615_b_28669_tn_21,,,0,,p_914785,,,,,,,,,,,,
17087,c_20955_b_28669_d_31,t_1308615_b_28669_tn_20,,,0,,p_914785,,,,,,,,,,,,
17087,c_20955_b_28669_d_31,t_1308615_b_28669_tn_2,,,0,,p_914785,,,,,,,,,,,,
17087,c_20955_b_28669_d_31,t_1308615_b_28669_tn_19,,,0,,p_914785,,,,,,,,,,,,
17087,c_20955_b_28669_d_31,t_1308615_b_28669_tn_18,,,0,,p_914785,,,,,,,,,,,,
17087,c_20955_b_28669_d_31,t_1308615_b_28669_tn_17,,,0,,p_914785,,,,,,,,,,,,
17087,c_20955_b_28669_d_31,t_1308615_b_28669_tn_16,,,0,,p_914785,,,,,,,,,,,,
17087,c_20955_b_28669_d_31,t_1308615_b_28669_tn_15,,,0,,p_914785,,,,,,,,,,,,
17087,c_20955_b_28669_d_31,t_1308615_b_28669_tn_14,,,0,,p_914785,,,,,,,,,,,,
17087,c_20955_b_28669_d_31,t_1308615_b_28669_tn_13,,,0,,p_914785,,,,,,,,,,,,
17087,c_20955_b_28669_d_31,t_1308615_b_28669_tn_12,,,0,,p_914785,,,,,,,,,,,,
17087,c_20955_b_28669_d_31,t_1308615_b_28669_tn_11,,,0,,p_914785,,,,,,,,,,,,
17087,c_20955_b_28669_d_31,t_1308615_b_28669_tn_10,,,0,,p_914785,,,,,,,,,,,,
17087,c_20955_b_28669_d_31,t_1308615_b_28669_tn_9,,,0,,p_914785,,,,,,,,,,,,
17087,c_20955_b_28669_d_31,t_1308615_b_28669_tn_8,,,0,,p_914785,,,,,,,,,,,,
17087,c_20955_b_28669_d_31,t_1308615_b_28669_tn_7,,,0,,p_914785,,,,,,,,,,,,
17087,c_20955_b_28669_d_31,t_1308615_b_28669_tn_6,,,0,,p_914785,,,,,,,,,,,,
17087,c_20955_b_28669_d_31,t_1308615_b_28669_tn_5,,,0,,p_914785,,,,,,,,,,,,
17087,c_20955_b_28669_d_31,t_1308615_b_28669_tn_4,,,0,,p_914785,,,,,,,,,,,,
17087,c_20955_b_28669_d_32,t_1308613_b_28669_tn_8,,,0,,p_914785,,,,,,,,,,,,
17087,c_20955_b_28669_d_32,t_1308613_b_28669_tn_7,,,0,,p_914785,,,,,,,,,,,,
17087,c_20955_b_28669_d_32,t_1308613_b_28669_tn_6,,,0,,p_914785,,,,,,,,,,,,
17087,c_20955_b_28669_d_32,t_1308613_b_28669_tn_5,,,0,,p_914785,,,,,,,,,,,,
17087,c_20955_b_28669_d_32,t_1308613_b_28669_tn_4,,,0,,p_914785,,,,,,,,,,,,
17087,c_20955_b_28669_d_32,t_1308613_b_28669_tn_3,,,0,,p_914785,,,,,,,,,,,,
17087,c_20955_b_28669_d_32,t_1308613_b_28669_tn_23,,,0,,p_914785,,,,,,,,,,,,
17087,c_20955_b_28669_d_32,t_1308613_b_28669_tn_22,,,0,,p_914785,,,,,,,,,,,,
17087,c_20955_b_28669_d_32,t_1308613_b_28669_tn_21,,,0,,p_914785,,,,,,,,,,,,
17087,c_20955_b_28669_d_32,t_1308613_b_28669_tn_20,,,0,,p_914785,,,,,,,,,,,,
17087,c_20955_b_28669_d_32,t_1308613_b_28669_tn_2,,,0,,p_914785,,,,,,,,,,,,
17087,c_20955_b_28669_d_32,t_1308613_b_28669_tn_19,,,0,,p_914785,,,,,,,,,,,,
17087,c_20955_b_28669_d_32,t_1308613_b_28669_tn_18,,,0,,p_914785,,,,,,,,,,,,
17087,c_20955_b_28669_d_32,t_1308613_b_28669_tn_17,,,0,,p_914785,,,,,,,,,,,,
17087,c_20955_b_28669_d_32,t_1308613_b_28669_tn_16,,,0,,p_914785,,,,,,,,,,,,
