shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
p_910590,33.962353,-118.178022,113,2128.09250197
p_910590,33.962322,-118.177707,114,2157.40890318
p_910590,33.96232,-118.177688,115,2159.17894584
p_910590,33.96229,-118.177387,116,2187.19735226
p_910590,33.962267,-118.177155,117,2208.79132609
p_910590,33.962216,-118.176644,118,2256.35841248
p_910590,33.962202,-118.176497,119,2270.0334452
p_910590,33.962181,-118.176315,120,2287.01543504
p_910590,33.962146,-118.176018,121,2314.73904669
p_910590,33.962138,-118.175947,122,2321.36100045
p_910590,33.962116,-118.175756,123,2339.18218753
p_910590,33.962104,-118.175646,124,2349.43578604
p_910590,33.962079,-118.17543,125,2369.59143078
p_910590,33.962059,-118.175256,126,2385.8258142
p_910590,33.96205,-118.175176,127,2393.28696886
p_910590,33.962039,-118.175081,128,2402.15179547
p_910590,33.962006,-118.174789,129,2429.38725115
p_910590,33.961985,-118.174611,130,2446.00314735
p_910590,33.961943,-118.174238,131,2480.7913739
p_910590,33.961896,-118.173828,132,2519.0429578
p_910590,33.961869,-118.173573,133,2542.80111493
p_910590,33.961867,-118.173547,134,2545.2144103
p_910590,33.961831,-118.173205,135,2577.07535144
p_910590,33.961797,-118.172875,136,2607.80824062
p_910590,33.961779,-118.172701,137,2624.01385168
p_910590,33.961743,-118.172352,138,2656.51680789
p_910590,33.961727,-118.172198,139,2670.86065828
p_910590,33.962863,-118.172021,140,2797.92523261
p_910590,33.963694,-118.171891,141,2890.88097913
p_910590,33.963746,-118.171906,142,2896.81318044
p_910590,33.96379,-118.17195,143,2903.16593707
p_910590,33.963814,-118.172132,144,2920.19644812
p_910590,33.963831,-118.172266,145,2932.7239855
p_910590,33.963876,-118.172606,146,2964.54207039
p_910590,33.963936,-118.173072,147,3008.12275194
p_910590,33.964019,-118.173709,148,3067.71218322
p_910590,33.964138,-118.173808,149,3083.77310371
p_910590,33.964207,-118.17386,150,3092.81055176
p_910590,33.964234,-118.174107,151,3115.83476846
p_910590,33.964248,-118.174232,152,3127.49160417
p_910590,33.964276,-118.174485,153,3151.08009786
p_910590,33.964313,-118.174842,154,3184.32952442
p_910590,33.964355,-118.175243,155,3221.68295508
p_910590,33.964359,-118.175279,156,3225.03964827
p_910590,33.964372,-118.175406,157,3236.8656551
p_910590,33.964393,-118.175609,158,3255.77163617
p_910590,33.964397,-118.175649,159,3259.49509804
p_910590,33.964414,-118.175817,160,3275.13629499
p_910590,33.964421,-118.175886,161,3281.56059623
p_910590,33.964432,-118.175985,162,3290.79149514
p_910590,33.964467,-118.176325,163,3322.45431008
p_910590,33.964485,-118.176502,164,3338.9346118
p_910590,33.964517,-118.176809,165,3367.52968778
p_910590,33.964521,-118.176844,166,3370.79478535
p_910590,33.964533,-118.176959,167,3381.50647218
p_910590,33.964551,-118.177139,168,3398.26202218
p_910590,33.96457,-118.177331,169,3416.13197512
p_910590,33.964588,-118.177491,170,3431.05385161
p_910590,33.964608,-118.177688,171,3449.39585337
p_910590,33.964618,-118.177779,172,3457.87918259
p_910590,33.964635,-118.177961,173,3474.80554385
p_910590,33.964653,-118.178115,174,3489.17804891
p_910590,33.96466,-118.178191,175,3496.24498359
p_910590,33.964696,-118.178535,176,3528.28828358
p_910590,33.964722,-118.178779,177,3551.02314954
p_910590,33.964747,-118.179012,178,3572.73550691
p_910590,33.964769,-118.179219,179,3592.02205553
p_910590,33.96479,-118.179414,180,3610.19442873
p_910590,33.964823,-118.179726,181,3639.2617609
p_910590,33.964843,-118.179915,182,3656.86998532
p_910590,33.964847,-118.179958,183,3660.8688573
p_910590,33.964878,-118.180249,184,3687.982817
p_910590,33.964898,-118.180429,185,3704.76618053
p_910590,33.96493,-118.180736,186,3733.36112046
p_910590,33.964934,-118.180774,187,3736.90109935
p_910590,33.96495,-118.180925,188,3750.96932415
p_910590,33.964963,-118.18104,189,3761.69530617
p_910590,33.96497,-118.181115,190,3768.67035977
p_910590,33.965064,-118.181994,191,3850.57622928
p_910590,33.965109,-118.182416,192,3889.89665694
p_910590,33.96515,-118.182803,193,3925.95213542
p_910590,33.965232,-118.183572,194,3997.60464352
p_910590,33.965261,-118.183846,195,4023.13186308
p_910590,33.965299,-118.184202,196,4056.30311064
p_910590,33.965352,-118.1847,197,4102.70334794
p_910590,33.965382,-118.184986,198,4129.34475259
p_910590,33.96541,-118.185247,199,4153.66607432
p_910590,33.965448,-118.185608,200,4187.29568131
p_910590,33.965463,-118.185749,201,4200.43299359
p_910590,33.965526,-118.186335,202,4255.04132561
p_910590,33.9655689995711,-118.18673536242,203,4292.3497808
p_910590,33.965565,-118.186709,204,4294.82630983
p_910590,33.965591,-118.18695,205,4317.2859497
p_910590,33.965931,-118.187039,206,4355.88595204
