shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
p_1425896,33.871155,-118.082211,108,3499.84146401
p_1425896,33.871201,-118.08221,109,3504.94462566
p_1425896,33.871536,-118.082214,110,3542.10469038
p_1425896,33.872001,-118.082221,111,3593.68659005
p_1425896,33.872094,-118.082222,112,3604.00257213
p_1425896,33.872475,-118.082233,113,3646.27537645
p_1425896,33.872899,-118.082236,114,3693.30631307
p_1425896,33.873005,-118.082233,115,3705.06711883
p_1425896,33.87311,-118.082233,116,3716.71372883
p_1425896,33.873303,-118.082237,117,3738.12450646
p_1425896,33.873452,-118.08224,118,3754.65393213
p_1425896,33.873837,-118.082249,119,3797.36629044
p_1425896,33.87388,-118.08225,120,3802.13675244
p_1425896,33.874472,-118.082256,121,3867.80380719
p_1425896,33.874573,-118.082258,122,3879.00826755
p_1425896,33.874845,-118.082261,123,3909.17981827
p_1425896,33.875104,-118.082264,124,3937.90947268
p_1425896,33.875233,-118.082265,125,3952.21846898
p_1425896,33.875276,-118.082266,126,3956.98893204
p_1425896,33.876024,-118.082274,127,4039.96049958
p_1425896,33.876765,-118.082282,128,4122.1556672
p_1425896,33.877223,-118.082292,129,4172.96552711
p_1425896,33.877625,-118.08228,130,4217.56925596
p_1425896,33.877853,-118.082284,131,4242.86176438
p_1425896,33.877983,-118.082283,132,4257.28168494
p_1425896,33.87806,-118.082282,133,4265.82304023
p_1425896,33.878363,-118.082287,134,4299.43504051
p_1425896,33.87857,-118.08229,135,4322.39719786
p_1425896,33.878816,-118.082294,136,4349.6860756
p_1425896,33.878899,-118.082295,137,4358.89291702
p_1425896,33.879635,-118.082306,138,4440.53653224
p_1425896,33.879948,-118.082312,139,4475.25899727
p_1425896,33.880381,-118.082315,140,4523.28825589
p_1425896,33.880382,-118.082236,141,4530.59770989
p_1425896,33.880383,-118.082051,142,4547.71317399
p_1425896,33.880384,-118.081858,143,4565.56873562
p_1425896,33.880378,-118.079765,144,4759.20185076
p_1425896,33.880385,-118.077065,145,5008.9910746
p_1425896,33.880395,-118.074913,146,5208.08444576
p_1425896,33.880394,-118.07483,147,5215.76391436
p_1425896,33.880393,-118.074258,148,5268.6820772
p_1425896,33.880396,-118.074057,149,5287.28038166
p_1425896,33.880387,-118.073483,150,5340.39284012
p_1425896,33.880388,-118.073171,151,5369.25744431
p_1425896,33.880388,-118.073165,152,5369.81252875
p_1425896,33.880392,-118.072721,153,5410.8911725
p_1425896,33.880264,-118.072782,154,5426.16941687
p_1425896,33.879913,-118.07277,155,5465.11823983
p_1425896,33.879819,-118.072766,156,5475.55130533
p_1425896,33.879317,-118.072749,157,5531.2554591
p_1425896,33.879261,-118.072747,158,5537.46974598
p_1425896,33.879025,-118.072739,159,5563.65737524
p_1425896,33.878802,-118.072737,160,5588.39327207
p_1425896,33.878228,-118.072731,161,5652.06388298
p_1425896,33.878013,-118.072725,162,5675.91818264
p_1425896,33.877718,-118.072714,163,5708.65545821
p_1425896,33.877389,-118.072719,164,5745.15112798
p_1425896,33.877338,-118.072721,165,5750.81108217
p_1425896,33.87582,-118.072694,166,5919.20641181
p_1425896,33.875665,-118.072673,167,5936.50846729
p_1425896,33.87558,-118.072612,168,5947.49674366
p_1425896,33.875235,-118.072612,169,5985.76419112
p_1425896,33.875128,-118.072669,170,5998.75154269
p_1425896,33.874656,-118.072667,171,6051.10617024
p_1425896,33.874492,-118.072588,172,6070.7105549
p_1425896,33.874111,-118.072576,173,6112.98570113
p_1425896,33.874083,-118.072622,174,6118.25437815
p_1425896,33.874065,-118.072643,175,6121.04028384
p_1425896,33.874056,-118.072653,176,6122.40137778
p_1425896,33.874051,-118.072657,177,6123.06811888
p_1425896,33.874045,-118.072658,178,6123.74003993
p_1425896,33.873832,-118.072654,179,6147.36892197
p_1425896,33.87368,-118.072625,180,6164.44094197
p_1425896,33.873569,-118.072626,181,6176.7534213
p_1425896,33.873327,-118.07262,182,6203.60182571
p_1425896,33.873273,-118.072617,183,6209.5979389
p_1425896,33.87317,-118.072569,184,6221.85551893
p_1425896,33.873168,-118.072839,185,6246.83740705
p_1425896,33.873167,-118.073122,186,6273.0213298
p_1425896,33.873163,-118.073857,187,6341.02634994
p_1425896,33.873163,-118.073872,188,6342.41417799
p_1425896,33.873147,-118.075935,189,6533.29506383
p_1425896,33.873146,-118.076503,190,6585.8476131
p_1425896,33.873146,-118.076777,191,6611.19861048
p_1425896,33.873143,-118.076922,192,6624.61841074
p_1425896,33.87313,-118.078191,193,6742.03755422
p_1425896,33.873123,-118.079596,194,6872.03315554
p_1425896,33.873121,-118.080058,195,6914.77885552
p_1425896,33.873117,-118.080821,196,6985.37447271
p_1425896,33.873117,-118.080872,197,6990.0930906
p_1425896,33.873115,-118.081371,198,7036.26206195
p_1425896,33.873114,-118.081533,199,7051.25102376
