shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
p_901552,33.965782,-118.1651,111,4725.50374939
p_901552,33.964787,-118.16526,112,4836.85715202
p_901552,33.964546,-118.165291,113,4863.74239429
p_901552,33.964218,-118.165337,114,4900.37228753
p_901552,33.963837,-118.165375,115,4942.77915397
p_901552,33.963573,-118.165405,116,4972.19346689
p_901552,33.963398,-118.165428,117,4991.72081955
p_901552,33.963177,-118.165451,118,5016.32651804
p_901552,33.962177,-118.165619,119,5128.32976462
p_901552,33.961182,-118.165756,120,5239.42085271
p_901552,33.960983,-118.165756,121,5261.49426768
p_901552,33.960659,-118.165733,122,5297.49570954
p_901552,33.960453,-118.16568,123,5320.86477345
p_901552,33.959835,-118.165482,124,5391.8151987
p_901552,33.959518,-118.165833,125,5439.65749721
p_901552,33.959404,-118.165955,126,5456.60012372
p_901552,33.959354,-118.166008,127,5463.99988863
p_901552,33.959129,-118.166252,128,5497.63755099
p_901552,33.958694,-118.166718,129,5562.31637575
p_901552,33.958519,-118.166908,130,5588.49286356
p_901552,33.958233,-118.167213,131,5630.93251355
p_901552,33.957966,-118.167503,132,5670.8775475
p_901552,33.957939,-118.167305,133,5689.42217179
p_901552,33.95792,-118.167145,134,5704.36043321
p_901552,33.957829,-118.166321,135,5781.18901504
p_901552,33.957794,-118.166008,136,5810.37906133
p_901552,33.95776,-118.165672,137,5841.66384581
p_901552,33.95779,-118.165459,138,5861.63077874
p_901552,33.957832,-118.165359,139,5871.98149916
p_901552,33.957924,-118.165131,140,5895.396374
p_901552,33.958057,-118.16481,141,5928.53175928
p_901552,33.957535,-118.164612,142,5989.25630902
p_901552,33.957325,-118.164536,143,6013.58604434
p_901552,33.957146,-118.164467,144,6034.44019004
p_901552,33.956623,-118.164261,145,6095.49710754
p_901552,33.956306,-118.164146,146,6132.23083075
p_901552,33.95591,-118.163986,147,6178.57865372
p_901552,33.955593,-118.163887,148,6214.91202761
p_901552,33.955566,-118.163879,149,6217.99684981
p_901552,33.955341,-118.163841,150,6243.2001619
p_901552,33.955044,-118.163818,151,6276.21239671
